time,open,high,low,close,"US07Y, TVC: Open","US07Y, TVC: High","US07Y, TVC: Low","US07Y, TVC: Close","US05Y, TVC: Open","US05Y, TVC: High","US05Y, TVC: Low","US05Y, TVC: Close","US30Y, TVC: Open","US30Y, TVC: High","US30Y, TVC: Low","US30Y, TVC: Close","US10Y, TVC: Open","US10Y, TVC: High","US10Y, TVC: Low","US10Y, TVC: Close",Volume,Volume MA
2020-05-27T16:30:00Z,226.83,227.94,226.68,227.82,0.5092,0.5167,0.5063,0.508,0.3342,0.339,0.3294,0.3326,1.4259,1.4351,1.4221,1.4279,0.6729,0.6798,0.6696,0.6721,641508,581348.65
2020-05-27T17:30:00Z,227.84,229.06,227.23,228.71,0.5086,0.5178,0.4965,0.5126,0.3318,0.3398,0.3222,0.3358,1.428,1.4299,1.4188,1.4224,0.6721,0.6782,0.6611,0.6717,535545,580808.5
2020-05-27T18:30:00Z,228.76,229.69,228.45,229.54,0.5121,0.519,0.5092,0.5184,0.3366,0.3422,0.335,0.3422,1.4226,1.4328,1.4206,1.4328,0.6713,0.6794,0.6692,0.6794,440533,578163
2020-05-27T19:30:00Z,229.5,230.4,229,230.29,0.519,0.5242,0.5138,0.5178,0.343,0.3478,0.3398,0.3414,1.4332,1.4386,1.4285,1.4386,0.6802,0.6839,0.6757,0.6798,621886,564165.3
2020-05-28T13:30:00Z,229.09,231.32,229.09,231.15,0.527,0.5426,0.5247,0.5317,0.3486,0.3614,0.3429,0.3462,1.4702,1.4847,1.463,1.471,0.6933,0.7104,0.6933,0.6986,1123710,602876
2020-05-28T14:30:00Z,231.26,231.98,230.87,231.56,0.5311,0.5328,0.5196,0.5253,0.347,0.3494,0.3373,0.3413,1.4715,1.4718,1.46,1.4662,0.699,0.699,0.6872,0.6925,454722,614784.85
2020-05-28T15:30:00Z,231.57,232.5,230.955,232.26,0.5259,0.5305,0.5213,0.5293,0.3405,0.3486,0.3349,0.3486,1.466,1.4672,1.4577,1.4628,0.6921,0.6966,0.6872,0.6937,270989,613821.05
2020-05-28T16:30:00Z,232.24,233.35,232.19,233.3,0.5288,0.5426,0.5265,0.5415,0.3478,0.3574,0.3462,0.3574,1.4628,1.4814,1.4602,1.4809,0.6933,0.7096,0.6912,0.7092,261358,612518.4
2020-05-28T17:30:00Z,233.3,233.46,232.25,232.36,0.542,0.5461,0.5374,0.5386,0.3566,0.359,0.3494,0.3526,1.481,1.4847,1.4653,1.4658,0.7096,0.7125,0.7027,0.7031,359307,614193.15
2020-05-28T18:30:00Z,232.4,233.02,231.02,231.03,0.5374,0.5415,0.5363,0.5374,0.3518,0.3542,0.3446,0.351,1.466,1.474,1.4643,1.4702,0.7027,0.7068,0.7006,0.7035,570173,626642.95
2020-05-28T19:30:00Z,231.045,231.26,229.14,229.82,0.538,0.5426,0.5288,0.5305,0.3502,0.3558,0.347,0.347,1.4698,1.477,1.4607,1.4607,0.7035,0.7084,0.6966,0.6966,899414,637586.05
2020-05-29T13:30:00Z,230.43,231.43,228.97,229.57,0.5086,0.515,0.4994,0.5104,0.3277,0.3309,0.3205,0.3277,1.4397,1.4506,1.4322,1.4441,0.6701,0.6758,0.6611,0.6713,1233873,675394.85
2020-05-29T14:30:00Z,229.61,230.23,228.78,229.82,0.5098,0.5213,0.5052,0.5058,0.3277,0.3373,0.3237,0.3245,1.4443,1.4622,1.4433,1.4504,0.6709,0.6848,0.6705,0.6709,964006,703120.6
2020-05-29T15:30:00Z,229.82,230.77,229.37,230.1,0.5052,0.5058,0.4948,0.4983,0.3245,0.3285,0.3165,0.3237,1.4506,1.4513,1.4357,1.442,0.6705,0.6717,0.6587,0.6624,496621,712723.85
2020-05-29T16:30:00Z,230.01,230.96,228.89,230.38,0.4988,0.5046,0.4942,0.4988,0.3245,0.3245,0.3173,0.3189,1.4421,1.4459,1.4337,1.4385,0.6628,0.6668,0.6583,0.6607,621797,730610.95
2020-05-29T17:30:00Z,230.39,231.645,229.92,231.51,0.4994,0.5052,0.4971,0.4994,0.3181,0.3253,0.3165,0.3213,1.4387,1.4415,1.4291,1.4302,0.6611,0.6652,0.6587,0.6611,627302,748332.8
2020-05-29T18:30:00Z,231.57,232.625,229.25,232.18,0.4988,0.5132,0.4988,0.5034,0.3205,0.3285,0.3189,0.3213,1.4307,1.4464,1.4301,1.4339,0.6611,0.6725,0.6603,0.6632,1450406,774060.8
2020-05-29T19:30:00Z,232.15,233.59,231.99,232.88,0.504,0.5063,0.4833,0.4902,0.3221,0.3237,0.3069,0.3069,1.4339,1.4373,1.4049,1.411,0.6636,0.6656,0.6453,0.6502,1039849,744314.9
2020-06-01T13:30:00Z,232.41,233.91,232,233.49,0.5155,0.5167,0.5046,0.5115,0.3252,0.326,0.3156,0.3196,1.4553,1.4642,1.4471,1.4621,0.6807,0.6823,0.6705,0.677,959726,728470.9
2020-06-01T14:30:00Z,233.52,233.79,232.75,233.05,0.5109,0.5225,0.5098,0.5173,0.3196,0.3268,0.3164,0.3236,1.4619,1.4747,1.4587,1.4707,0.6766,0.6885,0.675,0.6844,347294,696000.95
2020-06-01T15:30:00Z,233.09,233.79,233.05,233.655,0.5167,0.5213,0.5052,0.5052,0.3244,0.3268,0.314,0.3148,1.4706,1.4731,1.4604,1.4621,0.684,0.6872,0.6758,0.677,201262,673988.65
